DATE,TIME,STREET1,STREET2,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,PEDESTRIAN,SPEEDING,NEIGHBOURHOOD_158,DIVISION
1/4/2023 10:00:00 AM,1740,DON MILLS RD,WYNFORD DR,Major Arterial,North York,43.723014,-79.339534,Intersection Related,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,50 to 54,Unknown,Unknown,Unknown,Unknown,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Unknown,Yes,No,Banbury-Don Mills,D33
12/12/2016 10:00:00 AM,2106,LAKE SHORE BLVD W,PARKSIDE DR,Major Arterial,Toronto and East York,43.637873,-79.448924,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,30 to 34,East,Going Ahead,Lost control,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,South Parkdale,D11
9/17/2013 8:00:00 AM,1527,KINGSTON RD,MIDLAND AVE,Major Arterial,Scarborough,43.711112,-79.24818,Unknown,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,85 to 89,West,Turning Left,Improper Turn,Inattentive,Unknown,Unknown,Unknown,Unknown,No,No,Cliffcrest,D41
9/1/2012 8:00:00 AM,36,PAPE AVE,COSBURN AVE,Major Arterial,Toronto and East York,43.689445,-79.34879,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,20 to 24,North,Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol",Unknown,Unknown,Unknown,Unknown,Yes,No,Old East York,D55
8/8/2013 8:00:00 AM,725,JANE ST,ALLIANCE AVE,Major Arterial,Etobicoke York,43.67546,-79.49538,Unknown,No Control,Clear,Daylight,Dry,0,Approaching,Passenger,55 to 59,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Rockcliffe-Smythe,D12
9/12/2010 8:00:00 AM,14,SPADINA AVE,OXFORD ST,Major Arterial,Toronto and East York,43.657445,-79.39979,Unknown,No Control,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,40 to 44,North,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Kensington-Chinatown,D52
5/25/2013 8:00:00 AM,2350,STEELES AVE W,IRONDALE DR,Major Arterial,Etobicoke York,43.769766,-79.549083,Unknown,No Control,Clear,Dark,Dry,0,SMV Other,Passenger,unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Humber Summit,D31
5/21/2011 8:00:00 AM,1159,FINCH  AVE E,PHARMACY  AVE,Major Arterial,Scarborough,43.794345,-79.32609,Unknown,No Control,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Driver,30 to 34,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,L'Amoreaux West,D42
3/4/2009 10:00:00 AM,2141,MAIN Stre,DANFORTH Aven,Major Arterial,Toronto and East York,43.688145,-79.30179,Unknown,Unknown,Other,Dark,Other,0,Other,Passenger,unknown,Unknown,Other,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,East End-Danforth,D55
2/3/2018 10:00:00 AM,403,PARLIAMENT ST,CARLTON ST,Minor Arterial,Toronto and East York,43.664225,-79.367954,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,unknown,North,Going Ahead,Other,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Cabbagetown-South St.James Town,D51
10/2/2006 8:00:00 AM,929,SKYMARK DR,DON MILLS RD,Collector,North York,43.793945,-79.35249,Unknown,Pedestrian Crossover,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,20 to 24,East,Turning Left,Failed to Yield Right of Way,Inattentive,Unknown,Unknown,Unknown,Unknown,Yes,No,Hillcrest Village,D33
10/10/2023 8:00:00 AM,2045,KENNEDY RD,BONIS AV,Major Arterial,Scarborough,43.785762,-79.289424,Non Intersection,Unknown,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,45 to 49,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Agincourt South-Malvern West,D42
5/24/2012 8:00:00 AM,1427,ROSEDALE VALLEY RD,BAYVIEW S ROSEDALE VL RAMP,Minor Arterial,Toronto and East York,43.670245,-79.36169,At Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,30 to 34,East,Changing Lanes,Improper Lane Change,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Cabbagetown-South St.James Town,D51
2/9/2021 10:00:00 AM,1747,DIXON RD,CARLINGVIEW DR,Major Arterial,Etobicoke York,43.686686,-79.595523,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Angle,Driver,60 to 64,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,Yes,West Humber-Clairville,D23
9/5/2016 8:00:00 AM,210,ST CLAIR AVE E,DANFORTH RD,Major Arterial,Scarborough,43.716773,-79.259883,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Angle,Driver,45 to 49,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Clairlea-Birchmount,D41
3/27/2015 8:00:00 AM,1950,EGLINTON AVE E,PHARMACY AVE,Major Arterial,Scarborough,43.725642,-79.297504,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Other,Driver,55 to 59,East,Slowing or Stopping,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Clairlea-Birchmount,D41
10/18/2009 8:00:00 AM,306,ADELAIDE ST E,VICTORIA ST,Major Arterial,Toronto and East York,43.650645,-79.37729,Unknown,Traffic Signal,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,25 to 29,Unknown,Other,Unknown,Unknown,Unknown,Other,Normal,Unknown,Yes,No,Downtown Yonge East,D51
1/16/2013 10:00:00 AM,642,DUPONT ST,EMERSON AVE,Major Arterial,Toronto and East York,43.667245,-79.44419,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Turning Movement,Driver,50 to 54,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Junction-Wallace Emerson,D11
11/30/2010 10:00:00 AM,1812,LAWRENCE AVE E,ELINOR AVE,Major Arterial,Scarborough,43.744045,-79.30059,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,80 to 84,North,Unknown,Unknown,Unknown,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,Unknown,Yes,No,Wexford/Maryvale,D41
12/8/2014 10:00:00 AM,1700,MT PLEASANT RD,MERTON ST,Major Arterial,North York,43.698161,-79.38647,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,75 to 79,North,Turning Left,Failed to Yield Right of Way,Inattentive,Unknown,Unknown,Unknown,Unknown,Yes,No,Mount Pleasant East,D53
10/31/2015 8:00:00 AM,1710,HORNER AVE,THIRTIETH ST,Minor Arterial,Etobicoke York,43.604254,-79.533725,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Passenger,25 to 29,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Alderwood,D22
10/2/2014 8:00:00 AM,740,581 TRETHEWEY DR,Unknown,Minor Arterial,Etobicoke York,43.696761,-79.491908,Non Intersection,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,30 to 34,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Brookhaven-Amesbury,D12
6/13/2006 8:00:00 AM,858,LAKE SHORE BLVD W,JAMESON AVE,Major Arterial,Toronto and East York,43.633345,-79.43459,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Passenger,35 to 39,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,South Parkdale,D14
4/12/2014 8:00:00 AM,2030,GREENWOOD AVE,OAKVALE AVE,Minor Arterial,Toronto and East York,43.67966,-79.331622,Intersection Related,Stop Sign,Clear,"Dark, artificial",Dry,0,Turning Movement,Driver,20 to 24,Unknown,Parked,Driving Properly,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Greenwood-Coxwell,D55
9/26/2010 8:00:00 AM,1550,ROSEDALE VALLEY RD,BLOOR ST E,Minor Arterial,Toronto and East York,43.671045,-79.36419,Unknown,No Control,Clear,Daylight,Dry,0,SMV Other,Motorcycle Passenger,20 to 24,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Cabbagetown-South St.James Town,D51
11/7/2007 10:00:00 AM,2206,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,43.784728,-79.310634,Unknown,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,40 to 44,South,Going Ahead,Other,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Tam O'Shanter-Sullivan,D42
7/14/2007 8:00:00 AM,925,391 ALTON TOWERS CRCL,Unknown,Collector,Scarborough,43.822245,-79.27519,Unknown,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,40 to 44,West,Other,Other,Inattentive,Unknown,Unknown,Unknown,Unknown,Yes,No,Milliken,D42
7/24/2021 8:00:00 AM,440,670 BIRCHMOUNT RD,ANACONDA AVENUE,Unknown,Scarborough,43.721084,-79.274189,At/Near Private Drive,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,10 to 14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Clairlea-Birchmount,D41
11/30/2007 10:00:00 AM,1814,DON MILLS RD,LAWRENCE AVE E,Major Arterial,North York,43.744045,-79.34529,Unknown,No Control,Clear,Dark,Dry,0,Rear End,Driver,50 to 54,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,Yes,Banbury-Don Mills,D33
5/24/2007 8:00:00 AM,1610,RUNNYMEDE Road,ST CLAIR Aven W,Major Arterial,Etobicoke York,43.668745,-79.48349,Unknown,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,40 to 44,North,Going Ahead,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Rockcliffe-Smythe,D11
8/19/2018 8:00:00 AM,1543,DUNDAS ST W,AUGUSTA AVE,Major Arterial,Toronto and East York,43.652201,-79.401103,Intersection Related,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist Passenger,60 to 64,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Kensington-Chinatown,D14
3/28/2015 8:00:00 AM,1238,JANE ST,MAPLE LEAF DR,Major Arterial,Etobicoke York,43.708796,-79.505435,Non Intersection,No Control,Clear,Daylight,Dry,0,Sideswipe,Motorcycle Driver,20 to 24,North,Going Ahead,Lost control,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Rustic,D12
8/9/2020 8:00:00 AM,1106,YONGE  ST,ELM  ST,Major Arterial,Toronto and East York,43.657725,-79.381496,Intersection Related,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,40 to 44,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Downtown Yonge East,D51
10/9/2013 8:00:00 AM,1018,DAVENPORT RD,MOUNT ROYAL AVE,Minor Arterial,Toronto and East York,43.674498,-79.432582,At Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,50 to 54,West,Going Ahead,Unknown,Unknown,Unknown,Unknown,Unknown,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",No,No,Wychwood,D13
10/18/2010 8:00:00 AM,859,VICTORIA PARK AVE,ROWENA DR,Major Arterial,North York,43.751445,-79.31299,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,30 to 34,North,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Wexford/Maryvale,D41
3/16/2007 8:00:00 AM,617,72 HINTON RD,Unknown,Local,Etobicoke York,43.726345,-79.57119,Unknown,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,80 to 84,North,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,Unknown,Yes,No,Rexdale-Kipling,D23
7/13/2016 8:00:00 AM,1413,JANE ST,WILLIAM CRAGG DR,Major Arterial,Etobicoke York,43.722354,-79.508968,Intersection Related,No Control,Clear,Daylight,Dry,0,Turning Movement,Driver,60 to 64,South,Turning Left,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Oakdale-Beverley Heights,D31
7/18/2007 8:00:00 AM,1330,MARTIN GROVE RD,FINCH AVE W,Major Arterial,Etobicoke York,43.736745,-79.59169,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Passenger,35 to 39,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,West Humber-Clairville,D23
11/4/2007 9:00:00 AM,1005,JAMESON AVE,KING ST W,Major Arterial,Toronto and East York,43.637145,-79.43599,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,75 to 79,West,Unknown,Unknown,Unknown,Vehicle turns right while ped crosses without ROW at inter.,Crossing without right of way,Normal,Unknown,Yes,No,South Parkdale,D14
4/23/2018 8:00:00 AM,2358,BLOOR ST W,STERLING RD,Major Arterial,Toronto and East York,43.657233,-79.447734,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,70 to 74,East,Turning Left,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Dufferin Grove,D11
11/6/2008 10:00:00 AM,1310,KENNEDY RD,FINCH AVE E,Major Arterial,Scarborough,43.801245,-79.29659,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,15 to 19,South,Turning Right,Failed to Yield Right of Way,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,East L'Amoreaux,D42
4/11/2017 8:00:00 AM,1919,GERRARD ST E,SACKVILLE ST,Minor Arterial,Toronto and East York,43.66265,-79.363513,Non Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,40 to 44,Unknown,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Other,Unknown,Yes,No,Regent Park,D51
1/26/2012 10:00:00 AM,1945,LAWRENCE AVE E,CARNFORTH RD,Major Arterial,North York,43.741645,-79.31239,Unknown,No Control,Rain,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,45 to 49,Unknown,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,Unknown,Yes,No,Victoria Village,D33
8/10/2020 8:00:00 AM,1117,OAKWOOD AVE,JESMOND AVE,Minor Arterial,North York,43.689456,-79.439487,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,15 to 19,North,Making U Turn,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Oakwood Village,D13
6/9/2015 8:00:00 AM,25,878 YONGE  ST,Unknown,Major Arterial,Toronto and East York,43.672415,-79.387683,Intersection Related,No Control,Clear,"Dark, artificial",Dry,0,Turning Movement,Driver,30 to 34,South,Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08",Unknown,Unknown,Unknown,Unknown,No,Yes,Rosedale-Moore Park,D53
7/27/2007 8:00:00 AM,914,KIPLING AVE,HUNTING RIDGE,Major Arterial,Etobicoke York,43.681345,-79.55279,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Driver,45 to 49,East,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Willowridge-Martingrove-Richview,D23
7/26/2009 8:00:00 AM,2300,WARDEN AVE,ELLESMERE RD,Major Arterial,Scarborough,43.761145,-79.30079,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,40 to 44,West,Turning Right,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Wexford/Maryvale,D41
1/7/2008 10:00:00 AM,1730,BELGREEN AVE,TAMORA CRT,Local,Scarborough,43.794945,-79.29049,At Intersection,Stop Sign,Clear,Dark,Wet,0,Pedestrian Collisions,Pedestrian,10 to 14,South,Unknown,Unknown,Unknown,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Unknown,Yes,No,Tam O'Shanter-Sullivan,D42
11/30/2009 10:00:00 AM,631,ELLESMERE Rd,CLAUDIUS Gt,Major Arterial,Scarborough,43.759545,-79.30789,Unknown,No Control,Clear,Dark,Wet,0,Pedestrian Collisions,Driver,60 to 64,East,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,Wexford/Maryvale,D41
6/3/2007 8:00:00 AM,1921,DANFORTH AVE,MONARCH PARK AVE,Major Arterial,Toronto and East York,43.682545,-79.32719,Unknown,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Vehicle Owner,unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Greenwood-Coxwell,D55
3/13/2007 8:00:00 AM,1235,22 MAYALL Aven,Unknown,Local,Etobicoke York,43.724745,-79.51969,Unknown,No Control,Clear,Daylight,Dry,0,Other,Driver,40 to 44,East,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Oakdale-Beverley Heights,D31
10/27/2023 8:00:00 AM,1915,WAYSIDE AVE,FINCH AVE E,Major Arterial,Scarborough,43.800517,-79.299609,Intersection Related,Traffic Signal,Clear,"Daylight, artificial",Dry,0,Pedestrian Collisions,Driver,25 to 29,East,Turning Left,Failed to Yield Right of Way,Normal,Unknown,Unknown,Unknown,Unknown,Yes,No,East L'Amoreaux,D42
6/19/2012 8:00:00 AM,1542,PARLIAMENT ST,ST JAMES AVE,Minor Arterial,Toronto and East York,43.670245,-79.37039,At Intersection,No Control,Clear,Daylight,Dry,0,Rear End,Vehicle Owner,unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Cabbagetown-South St.James Town,D51
3/20/2009 8:00:00 AM,852,LAWRENCE AVE W,GOOD SHEPHERD CRT,Major Arterial,North York,43.713745,-79.45619,Unknown,No Control,Clear,Daylight,Other,0,Pedestrian Collisions,Vehicle Owner,unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yorkdale-Glen Park,D13
12/7/2012 10:00:00 AM,1510,ELLESMERE RD,MARKHAM RD,Major Arterial,Scarborough,43.776007,-79.233508,At Intersection,No Control,Rain,Daylight,Wet,0,Rear End,Vehicle Owner,unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Woburn North,D43
9/22/2010 8:00:00 AM,1448,YONGE ST,ELLERSLIE AVE,Major Arterial,North York,43.771945,-79.41359,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Driver,30 to 34,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Willowdale West,D32
10/18/2007 8:00:00 AM,1810,WILMINGTON Aven,COMBE Aven,Minor Arterial,North York,43.759645,-79.45559,At Intersection,No Control,Rain,Daylight,Wet,0,Rear End,Passenger,40 to 44,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Bathurst Manor,D32
10/4/2006 8:00:00 AM,851,TECUMSETH ST,MITCHELL AVE,Local,Toronto and East York,43.645345,-79.40609,Unknown,No Control,Rain,Daylight,Wet,0,Turning Movement,Motorcycle Driver,30 to 34,North,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,West Queen West,D14
7/11/2006 8:00:00 AM,1815,WINNETT AVE,HURSTING AVE,Local,Toronto and East York,43.686245,-79.43189,Unknown,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,5 to 9,West,Going Ahead,Unknown,Unknown,Unknown,Unknown,Unknown,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",No,No,Oakwood Village,D13
3/18/2006 10:00:00 AM,2120,STEELES AVE W,SHALE GT,Major Arterial,North York,43.783345,-79.48669,Unknown,No Control,Clear,Dark,Dry,0,Approaching,Driver,25 to 29,West,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,Yes,York University Heights,D31
6/16/2008 8:00:00 AM,1355,BATHURST ST N,SOUTHBOURNE AVE,Major Arterial,North York,43.738845,-79.43439,Unknown,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,0 to 4,East,Unknown,Unknown,Unknown,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,Unknown,Yes,No,Clanton Park,D32
3/13/2012 8:00:00 AM,2210,BLEECKER St,CARLTON St,Collector,Toronto and East York,43.664945,-79.37289,Unknown,No Control,Clear,"Dark, artificial",Dry,0,SMV Unattended Vehicle,Other,unknown,Unknown,Parked,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Cabbagetown-South St.James Town,D51
7/8/2014 8:00:00 AM,725,WARDEN AVE N,LAWRENCE AVE E,Major Arterial,Scarborough,43.74536,-79.294727,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,60 to 64,East,Unknown,Unknown,Unknown,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Unknown,Yes,No,Wexford/Maryvale,D41
9/28/2012 8:00:00 AM,953,JOHN ST,KING ST W,Major Arterial,Toronto and East York,43.646545,-79.38979,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,50 to 54,East,Turning Left,Improper Passing,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Wellington Place,D52
6/2/2019 8:00:00 AM,1247,MCLEVIN AVE,HUPFIELD TRL,Minor Arterial,Scarborough,43.810267,-79.219989,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,75 to 79,North,Unknown,Unknown,Unknown,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Unknown,Yes,No,Malvern East,D42
6/19/2018 8:00:00 AM,1105,STEELES AVE W,HIGHWAY 400  S,Major Arterial,North York,43.771861,-79.538364,Non Intersection,No Control,Clear,Daylight,Dry,0,Rear End,Motorcycle Driver,55 to 59,West,Going Ahead,Lost control,Normal,Unknown,Unknown,Unknown,Unknown,No,No,Humber Summit,D31
4/8/2013 8:00:00 AM,1722,JARVIS ST,EARL PL,Major Arterial,Toronto and East York,43.667945,-79.37899,Unknown,Traffic Signal,Clear,Daylight,Wet,0,Cyclist Collisions,Driver,50 to 54,North,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,No,North St.James Town,D51
8/31/2008 8:00:00 AM,1825,ALBION RD,BEATTIE AVE,Major Arterial,Etobicoke York,43.725345,-79.55079,Unknown,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,40 to 44,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Elms-Old Rexdale,D23
8/17/2016 8:00:00 AM,1606,KEELE ST,MURRAY ROSS PKWY,Major Arterial,Etobicoke York,43.768675,-79.492366,Non Intersection,No Control,Clear,Daylight,Dry,0,Approaching,Driver,40 to 44,South,Going Ahead,Driving Properly,Normal,Unknown,Unknown,Unknown,Unknown,No,Yes,York University Heights,D31
3/25/2006 10:00:00 AM,1850,910 DUNDAS ST E,Unknown,Minor Arterial,Toronto and East York,43.662845,-79.34979,Unknown,No Control,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,unknown,Unknown,Unknown,Failed to Yield Right of Way,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,South Riverdale,D55
11/10/2009 10:00:00 AM,1452,MACDONELL AVE,PEARSON AVE,Local,Toronto and East York,43.643545,-79.43919,Unknown,Stop Sign,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,50 to 54,South,Going Ahead,Failed to Yield Right of Way,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Roncesvalles,D11
10/4/2015 8:00:00 AM,1453,COLLEGE ST,MARKHAM ST,Major Arterial,Toronto and East York,43.656211,-79.408946,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,0,Cyclist Collisions,Cyclist,50 to 54,East,Going Ahead,Unknown,Unknown,Unknown,Unknown,Unknown,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,No,Yes,Trinity-Bellwoods,D14
